Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delay
2006,3,8,3,1759.0,1801,1948.0,1938,AA,1807,N5TKAA,169.0,157.0,137.0,10.0,-2.0,DFW,PHX,868,7,25,0,0,0,0,0,0,0,Y
2006,7,15,6,859.0,900,1042.0,1048,XE,2473,N14543,103.0,108.0,78.0,-6.0,-1.0,CLE,ATL,554,12,13,0,0,0,0,0,0,0,N
2006,8,26,6,1442.0,1449,2020.0,2025,AA,768,N4XPAA,218.0,216.0,193.0,-5.0,-7.0,LAX,STL,1593,3,22,0,0,0,0,0,0,0,N
2006,12,20,3,847.0,845,944.0,945,MQ,4185,N639AE,57.0,60.0,38.0,-1.0,2.0,CID,ORD,196,10,9,0,0,0,0,0,0,0,Y
2006,5,23,2,857.0,859,1410.0,1415,CO,1890,N18658,193.0,196.0,171.0,-5.0,-2.0,SNA,IAH,1347,9,13,0,0,0,0,0,0,0,N
2006,7,3,1,1045.0,1045,1149.0,1200,OH,5243,N595SW,64.0,75.0,44.0,-11.0,0.0,DTW,CVG,229,2,18,0,0,0,0,0,0,0,N
2006,3,14,2,600.0,600,643.0,659,EV,4778,N701EV,43.0,59.0,26.0,-16.0,0.0,GSP,ATL,153,3,14,0,0,0,0,0,0,0,N
2006,8,13,7,1427.0,1420,1555.0,1558,AA,491,N416AA,148.0,158.0,133.0,-3.0,7.0,DFW,SLC,988,4,11,0,0,0,0,0,0,0,Y
2006,12,1,5,902.0,850,1015.0,1005,WN,174,N305SW,73.0,75.0,57.0,10.0,12.0,BWI,MHT,377,5,11,0,0,0,0,0,0,0,Y
2006,11,21,2,1844.0,1845,1946.0,1948,US,396,N166AW,62.0,63.0,43.0,-2.0,-1.0,LAX,LAS,236,6,13,0,0,0,0,0,0,0,N
2006,8,11,5,1050.0,1055,1230.0,1232,UA,335,N464UA,100.0,97.0,74.0,-2.0,-5.0,BOS,IAD,413,9,17,0,0,0,0,0,0,0,N
2006,5,24,3,1545.0,1540,1757.0,1756,CO,1859,N13718,192.0,196.0,163.0,1.0,5.0,DCA,IAH,1208,16,13,0,0,0,0,0,0,0,Y
2006,7,9,7,1805.0,1805,1825.0,1827,YV,6338,N77260,140.0,142.0,116.0,-2.0,0.0,SAT,PHX,843,17,7,0,0,0,0,0,0,0,N
2006,9,7,4,2107.0,2105,2307.0,2310,FL,335,N940AT,120.0,125.0,86.0,-3.0,2.0,ATL,PHL,665,14,20,0,0,0,0,0,0,0,Y
2006,10,6,5,1556.0,1515,1756.0,1712,NW,511,N348NB,180.0,177.0,143.0,44.0,41.0,LGA,MSP,1020,4,33,0,0,28,12,3,0,1,Y
2006,8,7,1,2019.0,2020,2127.0,2129,MQ,3170,N814AE,68.0,69.0,55.0,-2.0,-1.0,SNA,SJC,342,4,9,0,0,0,0,0,0,0,N
2006,6,15,4,655.0,700,809.0,800,XE,2207,N16927,74.0,60.0,47.0,9.0,-5.0,DAL,IAH,217,15,12,0,0,0,0,0,0,0,Y
2006,2,1,3,1654.0,1700,1749.0,1750,EV,4327,N834AS,55.0,50.0,25.0,-1.0,-6.0,CHA,ATL,106,20,10,0,0,0,0,0,0,0,N
2006,7,27,4,1951.0,1759,123.0,1955,MQ,4731,N722AE,392.0,176.0,134.0,328.0,112.0,JFK,STL,892,4,254,0,0,0,6,216,0,106,Y
2006,2,13,1,1543.0,1543,2036.0,2028,FL,308,N175AT,173.0,165.0,152.0,8.0,0.0,DEN,ATL,1199,12,9,0,0,0,0,0,0,0,Y
2006,3,26,7,1501.0,1505,1620.0,1620,DL,1146,N913DL,79.0,75.0,46.0,0.0,-4.0,DCA,JFK,213,9,24,0,0,0,0,0,0,0,N
2006,5,27,6,1737.0,1736,1855.0,1855,OO,6526,N926SW,78.0,79.0,60.0,0.0,1.0,PHX,LAX,370,10,8,0,0,0,0,0,0,0,Y
2006,6,8,4,2219.0,2145,2328.0,2257,NW,107,N507US,189.0,192.0,169.0,31.0,34.0,MSP,PHX,1276,6,14,0,0,2,0,0,0,29,Y
2006,3,17,5,1353.0,1400,1631.0,1645,CO,547,N14358,158.0,165.0,130.0,-14.0,-7.0,ORD,IAH,925,14,14,0,0,0,0,0,0,0,N
2006,7,8,6,1253.0,1255,1409.0,1420,FL,230,N932AT,76.0,85.0,60.0,-11.0,-2.0,RDU,ATL,356,9,7,0,0,0,0,0,0,0,N
2006,8,18,5,1309.0,1312,1638.0,1635,AA,490,N298AA,149.0,143.0,125.0,3.0,-3.0,DFW,JAX,919,10,14,0,0,0,0,0,0,0,Y
2006,7,21,5,1304.0,1302,1452.0,1447,MQ,3920,N641AE,108.0,105.0,84.0,5.0,2.0,ICT,ORD,588,9,15,0,0,0,0,0,0,0,Y
2006,10,5,4,641.0,640,958.0,1010,WN,2122,N409,137.0,150.0,124.0,-12.0,1.0,MDW,TPA,997,3,10,0,0,0,0,0,0,0,Y
2006,4,30,7,1607.0,1601,1821.0,1822,OO,4080,N607SK,74.0,81.0,59.0,-1.0,6.0,RNO,SLC,422,5,10,0,0,0,0,0,0,0,Y
2006,12,10,7,637.0,645,744.0,800,OO,5706,N562SW,67.0,75.0,48.0,-16.0,-8.0,FAT,LAS,258,10,9,0,0,0,0,0,0,0,N
2006,4,7,5,1927.0,1908,2211.0,2155,AA,1010,N478AA,164.0,167.0,138.0,16.0,19.0,PBI,LGA,1035,3,23,0,0,0,0,16,0,0,Y
2006,2,22,3,1406.0,1407,1729.0,1730,UA,526,N504UA,143.0,143.0,123.0,-1.0,-1.0,SFO,DEN,967,4,16,0,0,0,0,0,0,0,N
2006,11,24,5,1801.0,1805,2149.0,2201,UA,1564,N477UA,168.0,176.0,145.0,-12.0,-4.0,ORD,PBI,1144,4,19,0,0,0,0,0,0,0,N
2006,9,12,2,2040.0,2000,2312.0,2213,DL,574,N125DL,332.0,313.0,288.0,59.0,40.0,ATL,SEA,2182,9,35,0,0,40,0,19,0,0,Y
2006,11,22,3,2010.0,2015,2304.0,2313,UA,561,N461UA,174.0,178.0,141.0,-9.0,-5.0,ORD,SAT,1041,9,24,0,0,0,0,0,0,0,N
2006,9,28,4,1428.0,1430,1641.0,1645,MQ,3974,N511AE,73.0,75.0,55.0,-4.0,-2.0,ORD,CLE,316,7,11,0,0,0,0,0,0,0,N
2006,9,1,5,1840.0,1840,2130.0,2124,OO,6727,N943SW,110.0,104.0,93.0,6.0,0.0,DEN,SGF,637,3,14,0,0,0,0,0,0,0,Y
2006,1,30,1,625.0,625,1576.5,910,WN,215,N778,64.0,105.0,56.0,-8.5,0.0,BNA,BWI,588,0,7,0,1,0,0,0,0,0,N
2006,10,25,3,912.0,915,1153.0,1204,UA,382,N307UA,101.0,109.0,73.0,-11.0,-3.0,ORD,IAD,589,7,21,0,0,0,0,0,0,0,N
2006,3,29,3,1707.0,1710,1939.0,2005,DL,567,N665DN,272.0,295.0,256.0,-26.0,-3.0,MCO,SLC,1929,5,11,0,0,0,0,0,0,0,N
2006,5,23,2,1939.0,1946,2000.0,2012,NW,867,N760NC,81.0,86.0,69.0,-12.0,-7.0,GRR,MSP,408,5,7,0,0,0,0,0,0,0,N
2006,8,16,3,1332.0,1335,1450.0,1457,US,759,N517AU,78.0,82.0,57.0,-7.0,-3.0,PHL,RDU,336,2,19,0,0,0,0,0,0,0,N
2006,11,25,6,1229.0,1220,1424.0,1430,AA,1877,N513AA,175.0,190.0,158.0,-6.0,9.0,FLL,DFW,1119,7,10,0,0,0,0,0,0,0,Y
